1073	3378	2007-10-20
1073	2031	2007-10-24
1073	4009	2007-10-31
1073	2918	2007-11-05
1073	2731	2007-11-07
1073	1891	2007-11-07
1073	568	2007-11-12
1073	2199	2007-11-14
1073	3376	2007-11-24
1073	1186	2007-12-02
1073	263	2007-12-12
1073	2019	2008-01-01
1073	2214	2008-01-09
1073	3503	2008-01-28
1073	914	2008-02-11
1073	4486	2008-02-26
1073	3654	2008-03-15
1073	2877	2008-05-07
1073	110	2008-05-21
1073	3475	2008-06-15
1073	3720	2008-06-30
1073	2806	2008-09-01
1073	586	2008-09-23
1073	2706	2009-01-19
1073	3632	2009-01-28
1073	2102	2009-03-01
1073	2117	2009-03-03
1073	71	2009-05-05
1073	4583	2009-07-13
1073	4607	2009-07-22
1073	2583	2009-08-13
1073	2966	2009-08-16
1073	5082	2009-10-17
1073	1575	2009-11-01
1073	4042	2009-11-24
1073	1085	2009-12-13
1073	5071	2010-01-02
1073	4402	2010-01-05
1073	1161	2010-01-09
1073	3191	2010-02-16
1073	3427	2010-08-27
1073	2771	2011-02-28
1073	4741	2011-10-04
1073	7051	2012-10-02
1073	4429	2013-03-31
1073	179	2013-09-24
1074	2885	2004-01-18
1074	482	2004-01-22
1074	963	2004-03-25
1074	667	2004-06-03
1074	1382	2004-08-05
1074	919	2004-08-29
1074	1572	2004-09-26
1074	1211	2004-09-29
1074	915	2004-10-17
1074	2103	2004-10-17
1074	1279	2004-10-21
1074	1985	2004-12-26
1074	3634	2004-12-26
1074	1962	2005-01-03
1074	3375	2005-01-11
1074	178	2005-07-05
1074	3215	2005-07-10
1074	2582	2005-07-10
1074	642	2005-07-26
1074	1082	2005-08-09
1074	2010	2005-08-28
1074	3544	2005-09-13
1074	528	2005-10-05
1074	617	2005-10-27
1074	2125	2005-11-13
1074	417	2005-11-15
1074	2931	2005-11-16
1074	2236	2005-11-28
1074	4588	2006-01-04
1074	2912	2006-01-11
1074	1978	2006-01-20
1074	4113	2006-01-20
1074	4149	2006-01-20
1074	472	2006-01-25
1074	3915	2006-02-03
1074	4001	2006-02-15
1074	3542	2006-02-15
1074	4299	2006-03-05
1074	385	2006-04-06
1074	833	2006-04-06
1074	1174	2006-05-05
1074	2658	2006-05-22
1074	2685	2006-05-22
1074	678	2006-05-25
1074	1957	2006-05-28
1074	4801	2006-07-13
1074	3832	2006-07-13
1074	4311	2006-08-12
1074	640	2006-09-01
1074	3356	2006-09-13
1074	3614	2006-09-20
1074	1909	2006-09-27
1074	1675	2006-10-10
1074	363	2006-10-12
1074	5368	2006-10-13
1074	3131	2006-10-25
1074	3973	2006-11-03
1074	475	2006-11-17
1074	2063	2007-06-15
1074	1398	2007-06-26
1074	2343	2007-07-18
1074	765	2007-07-20
1074	2378	2007-07-31
1074	1004	2007-08-21
1074	3952	2007-08-24
1074	1293	2007-09-16
1074	1604	2007-09-26
1074	5867	2007-09-26
1074	1120	2007-10-04
1074	3154	2007-10-05
1074	5341	2007-10-19
1074	3995	2007-12-05
1074	2856	2007-12-14
1074	4214	2008-03-14
1074	4916	2008-06-04
1074	3362	2008-08-07
1074	2979	2008-09-09
1074	1330	2008-11-21
1074	4257	2008-12-08
1074	2008	2008-12-18
1074	215	2008-12-18
1074	5525	2009-03-05
1074	2649	2009-05-26
1074	1539	2010-01-07
1074	3834	2010-05-23
1074	1049	2010-12-03
1074	4061	2012-02-15
1074	1108	2012-02-23
1075	975	2003-11-07
1075	1653	2003-11-14
1075	1584	2004-08-30
1075	47	2004-10-12
1075	2277	2004-11-05
1075	963	2004-11-18
1075	3612	2005-01-03
1075	274	2005-01-10
1075	1726	2005-01-28
1075	2146	2005-08-31
1075	28	2005-09-18
1075	1173	2005-12-03
1075	846	2006-01-19
1075	3544	2006-05-02
1075	19	2006-05-05
1075	5604	2006-10-11
1075	174	2007-05-22
1075	2363	2007-05-24
1075	573	2007-08-09
1075	1731	2012-01-24
1076	2390	2004-06-18
1076	1556	2004-06-24
1076	1675	2004-06-24
1076	80	2005-10-17
1076	634	2005-10-19
1076	3578	2005-10-25
1076	3427	2005-10-25
1076	1423	2005-10-30
1076	2360	2005-10-30
1076	1518	2005-11-01
1076	805	2005-11-01
1076	1445	2005-11-17
1076	492	2005-12-02
1076	918	2006-01-22
1076	2503	2006-01-27
1076	3010	2006-01-27
1076	2738	2006-02-02
1076	4653	2006-02-05
1076	3770	2006-02-12
1076	5083	2006-03-26
1076	1788	2006-04-24
1076	2275	2006-04-26
1076	2143	2006-06-09
1076	3662	2006-08-12
1076	2025	2006-10-07
1076	1227	2006-10-25
1076	2444	2006-10-25
1076	617	2006-10-29
1076	1863	2006-11-03
1076	3513	2006-11-05
1076	5662	2006-11-08
1076	5547	2006-11-16
1076	3428	2006-11-28
1076	1878	2006-12-17
1076	1826	2006-12-25
1076	3894	2006-12-25
1076	4036	2006-12-25
1076	2958	2006-12-26
1076	5184	2007-04-24
1076	3719	2007-04-29
1076	3702	2007-05-01
1076	1054	2007-11-03
1076	74	2007-11-14
1076	5486	2007-12-02
1076	4641	2007-12-03
1076	3283	2007-12-30
1076	1409	2008-02-10
1076	2827	2008-03-24
1076	1860	2008-07-03
1076	6509	2008-07-29
1076	3885	2008-08-12
1076	4318	2008-09-26
1076	3083	2008-11-22
1076	2938	2012-10-06
1077	1981	2004-02-13
1077	3035	2004-03-01
1077	2036	2004-04-12
1077	908	2004-04-21
1077	3187	2004-07-19
1077	1957	2004-12-09
1077	2797	2007-01-03
1077	2944	2008-11-07
1077	145	2009-01-26
1077	6789	2009-01-30
1077	2835	2009-02-02
1077	1358	2009-06-02
1078	2453	2004-03-23
1078	956	2006-12-15
1078	141	2007-05-03
1078	1393	2008-11-07
1078	3747	2009-05-29
1078	1097	2009-08-20
1078	3427	2009-10-22
1078	449	2009-12-22
1078	606	2010-06-10
1078	710	2012-01-09
1078	4741	2013-04-01
1078	6871	2013-05-14
1079	2739	2004-06-28
1079	667	2004-08-17
1079	1287	2004-08-26
1079	3427	2004-09-13
1079	952	2004-09-21
1079	2765	2004-10-06
1079	3181	2004-10-12
1079	2996	2004-10-22
1079	1771	2004-11-01
1079	2283	2004-11-15
1079	682	2004-12-13
1079	2853	2004-12-13
1079	3886	2005-01-13
1079	128	2005-03-04
1079	3386	2005-04-08
1079	4597	2005-04-08
1079	3433	2005-04-08
1079	3392	2005-04-12
1079	3674	2005-05-23
1079	25	2005-09-20
1079	4937	2005-11-25
1079	2235	2009-02-12
1079	4054	2009-03-03
1080	491	2004-05-03
1080	4698	2006-11-23
1080	2677	2007-03-16
1080	1222	2007-03-16
1080	4789	2007-03-16
1080	3609	2007-05-10
1080	3419	2008-04-27
1080	3498	2009-02-26
1080	5965	2009-03-09
1080	3375	2009-04-07
1080	5971	2009-06-04
1080	2369	2009-09-20
1081	78	2003-11-23
1081	3326	2007-12-25
1081	2199	2008-06-08
1081	2293	2008-09-14
1081	940	2008-10-01
1081	2391	2009-03-02
1081	77	2010-03-08
1081	2409	2010-05-02
1081	4603	2010-08-23
1081	1753	2010-11-08
1081	2231	2013-03-06
1081	3526	2014-06-09
1082	3486	2005-01-30
1082	296	2006-01-02
1082	4391	2006-05-11
1082	3770	2006-06-02
1082	3144	2006-06-14
1082	4730	2006-06-20
1082	4139	2006-09-26
1082	1377	2006-11-10
1082	4947	2007-12-14
1082	3191	2007-12-26
1082	3570	2008-05-12
1082	2011	2008-08-02
1082	6268	2008-08-11
1082	3433	2008-10-03
1082	5459	2008-12-19
1082	6574	2009-01-01
1082	5802	2009-01-02
1082	5687	2009-02-08
1082	4009	2009-03-05
1082	5793	2009-03-05
1082	3815	2009-03-13
1082	6276	2009-05-01
1082	6564	2009-05-13
1082	329	2009-05-19
1082	974	2009-09-20
1082	1103	2009-09-26
1082	6662	2009-10-17
1082	6870	2009-10-17
1082	1341	2010-04-06
1082	1015	2010-04-25
1082	326	2010-05-06
1082	6449	2010-06-26
1082	6946	2010-07-13
1082	267	2010-07-24
1082	1383	2010-07-24
1082	2451	2011-09-25
1082	6567	2012-02-12
1082	3810	2012-03-18
1082	4754	2013-01-23
1082	5107	2013-06-20
1083	1492	2003-11-17
1083	1380	2003-11-25
1083	796	2003-11-25
1083	2358	2004-02-04
1083	3749	2004-09-20
1083	2184	2004-10-11
1083	271	2004-10-11
1083	2771	2004-10-12
1083	2742	2004-10-26
1083	3865	2004-11-01
1083	3660	2004-11-22
1083	2363	2004-12-09
1083	2926	2004-12-09
1083	1141	2004-12-09
1083	850	2004-12-09
1083	3614	2005-01-11
1083	394	2005-01-11
1083	1887	2005-01-26
1083	86	2005-04-18
1083	1636	2005-05-06
1083	1082	2005-05-11
1083	1878	2005-06-06
1083	2518	2005-06-06
1083	4113	2005-06-23
1083	3671	2005-06-23
1083	506	2005-07-05
1084	1167	2004-04-26
1084	3300	2004-07-26
1084	2150	2004-08-02
1084	347	2004-09-21
1084	3523	2004-10-11
1084	1539	2004-11-04
1084	1896	2004-12-06
1084	760	2005-02-01
1084	1021	2005-04-03
1084	3675	2005-04-18
1084	539	2006-01-03
1084	555	2006-01-03
1084	5138	2006-06-21
1084	5523	2006-08-10
1084	1991	2006-09-25
1084	3606	2006-11-01
1084	5076	2007-04-12
1084	5849	2007-04-16
1084	3717	2007-04-23
1084	1100	2007-06-12
1084	447	2007-10-25
1084	2578	2007-11-12
1084	3604	2007-11-13
1084	2214	2008-09-18
1084	6653	2008-10-28
1084	329	2008-11-30
1084	6276	2009-02-20
1084	2612	2009-03-20
1084	3492	2009-05-04
1084	5146	2009-05-14
1084	4316	2009-05-18
1084	264	2009-07-23
1084	281	2009-07-27
1084	1133	2009-08-17
1084	2683	2009-08-18
1084	4099	2009-08-23
1084	5767	2009-09-18
1084	4749	2009-09-25
1084	6665	2009-10-05
1084	3880	2010-03-15
1084	7210	2010-06-29
1084	1482	2010-07-27
1084	2355	2010-11-22
1084	7102	2010-11-22
1084	5211	2010-11-24
1084	4990	2010-11-29
1084	5162	2010-12-07
1084	6290	2010-12-21
1084	4979	2010-12-25
1084	291	2011-01-12
1084	833	2011-01-19
1084	784	2011-02-03
1084	7047	2011-09-07
1084	3054	2011-09-08
1084	525	2011-12-31
1084	5063	2011-12-31
1084	6856	2012-01-06
1084	5994	2012-02-06
1084	5566	2012-02-17
1084	4757	2012-02-25
1084	5067	2012-03-03
1084	4609	2012-04-20
1084	2690	2012-10-26
1085	1722	2004-01-26
1085	1108	2004-02-16
1085	1245	2004-11-28
1085	1682	2004-11-28
1085	2896	2005-04-14
1085	994	2005-09-05
1085	527	2005-09-05
1085	1904	2005-09-19
1085	4160	2005-10-16
1085	833	2006-02-19
1085	3912	2006-03-04
1085	3727	2006-08-21
1085	974	2006-09-06
1085	3618	2007-01-27
1085	5446	2007-03-24
1085	2199	2007-03-31
1085	1995	2007-08-12
1085	4571	2007-09-14
1085	217	2008-11-15
1085	1336	2009-06-30
1085	1586	2009-07-19
1085	819	2009-09-02
1086	1656	2003-12-23
1086	23	2003-12-26
1086	2403	2006-09-18
1086	185	2008-09-01
1086	3440	2008-09-01
1086	834	2008-09-07
1086	2161	2008-10-26
1086	1922	2010-11-22
1086	2407	2010-12-10
1086	2731	2011-03-07
1086	1184	2011-03-30
1086	3614	2011-03-30
1086	1704	2011-11-17
1086	3643	2012-04-11
1086	38	2012-04-13
1086	3112	2012-05-23
1086	1878	2012-12-18
1086	1424	2015-04-12
1087	1178	2004-01-25
1087	272	2004-02-02
1087	3555	2004-10-05
1087	2214	2005-03-31
1087	1738	2005-04-15
1087	2110	2005-05-09
1087	1805	2005-05-10
1087	16	2005-05-21
1087	1067	2005-07-15
1087	3145	2005-08-01
1087	5926	2007-04-12
1087	3720	2007-05-05
1087	1113	2007-05-07
1087	1101	2007-05-10
1087	67	2007-06-25
1087	389	2007-07-12
1087	534	2007-07-12
1087	2827	2007-07-12
1087	5923	2007-07-13
1087	2027	2007-09-02
1087	4791	2007-09-05
1087	563	2007-09-05
1087	6192	2007-09-12
1087	6206	2007-09-14
1087	3214	2007-10-17
1087	2596	2007-10-17
1087	526	2008-01-01
1087	1314	2008-02-04
1087	4277	2008-06-30
1087	6231	2008-08-28
1087	3192	2009-07-17
1087	2548	2009-08-24
1087	2031	2009-11-23
1087	828	2010-06-11
1088	4067	2005-01-14
1088	2825	2005-04-23
1088	2005	2005-05-04
1088	60	2005-05-10
1088	158	2005-05-16
1088	4448	2005-06-05
1088	2360	2005-07-07
1088	4695	2005-09-28
1088	662	2005-10-21
1088	4323	2005-11-13
1088	941	2005-11-16
1088	3076	2006-02-16
1088	3356	2006-02-19
1088	1981	2006-02-22
1088	3627	2006-04-01
1088	3166	2006-04-04
1088	4893	2006-04-11
1088	4486	2006-04-12
1088	5114	2006-04-26
1088	2405	2006-05-16
1088	4701	2006-06-03
1088	4933	2006-06-03
1088	5388	2006-06-07
1088	5391	2006-06-10
1088	5066	2006-06-13
1088	5138	2006-06-16
1088	4356	2006-06-19
1088	4907	2006-06-21
1088	1530	2006-06-28
1088	4668	2006-06-28
1088	1974	2006-06-30
1088	4844	2006-07-03
1088	2683	2006-07-10
1088	4234	2006-07-11
1088	1279	2006-08-04
1088	5019	2006-08-10
1088	325	2006-11-02
1088	765	2006-12-18
1088	2768	2006-12-18
1088	531	2007-01-29
1088	1604	2007-02-09
1088	4501	2007-05-29
1088	5110	2007-06-05
1088	5509	2007-06-13
1088	4706	2007-06-19
1088	5310	2007-06-22
1088	5599	2007-06-28
1088	6187	2007-06-29
1088	5868	2007-07-04
1088	5759	2007-07-09
1088	5894	2007-07-17
1088	5587	2007-07-17
1088	6094	2007-07-24
1088	5463	2007-08-07
1088	6048	2007-08-07
1088	6333	2007-09-26
1088	1048	2007-12-04
1088	26	2008-01-04
1088	663	2008-02-07
1088	6104	2008-02-13
1088	3626	2008-03-02
1088	2845	2008-04-01
1088	2676	2008-04-15
1088	6661	2008-04-16
1088	131	2008-04-28
1088	5966	2008-05-05
1088	4043	2008-05-22
1088	3760	2008-05-30
1088	4782	2008-06-02
1088	4629	2008-06-09
1088	5385	2008-06-09
1088	5429	2008-06-12
1088	6371	2008-06-13
1088	6636	2008-06-14
1088	6053	2008-06-15
1088	6779	2008-06-16
1088	6543	2008-06-23
1088	5695	2008-06-23
1088	2245	2008-07-01
1088	3766	2008-07-02
1088	6754	2008-07-08
1088	6744	2008-07-08
1088	5771	2008-07-08
1088	1644	2008-07-10
1088	1648	2008-07-10
1088	4771	2008-12-22
1088	6588	2009-01-12
1088	4595	2009-02-02
1088	6242	2009-03-17
1088	6861	2009-04-05
1088	6938	2009-04-24
1088	6427	2009-05-11
1088	6921	2009-05-11
1088	4339	2009-05-13
1088	5147	2009-05-16
1088	4910	2009-05-19
1088	7042	2009-05-19
1088	6395	2009-06-02
1088	4535	2009-06-02
1088	7022	2009-06-05
1088	7079	2009-06-05
1088	5521	2009-06-09
1088	6233	2009-06-10
1088	5702	2009-07-01
1088	1181	2009-08-04
1088	6610	2009-08-09
1088	3912	2010-03-24
1088	7273	2013-02-08
1089	795	2004-01-27
1089	533	2005-11-08
1089	6621	2008-07-10
1089	5829	2008-07-13
1089	5345	2008-07-20
1089	6690	2008-08-02
1089	4451	2008-08-05
1089	1616	2008-08-25
1089	6629	2008-09-03
1089	2505	2008-09-07
1089	6809	2008-09-14
1089	4398	2008-09-16
1089	6661	2008-10-10
1089	6831	2008-10-15
1089	6879	2008-10-19
1089	3514	2009-01-06
1089	6933	2009-01-06
1089	1421	2009-01-14
1089	3833	2009-02-12
1089	6696	2009-02-17
1089	6937	2009-02-26
1089	6546	2009-02-27
1089	6907	2009-02-27
1089	3202	2009-02-28
1089	3579	2009-03-02
1089	6945	2009-03-03
1089	6762	2009-03-12
1089	2988	2009-03-16
1089	2929	2009-03-23
1089	6626	2009-03-31
1089	6739	2009-03-31
1089	7001	2009-03-31
1089	6797	2009-04-19
1089	5952	2009-04-21
1089	6988	2009-05-04
1089	6607	2009-05-19
1089	347	2009-09-26
1089	5885	2009-10-04
1089	7177	2010-03-08
1089	3331	2011-03-21
1089	7163	2011-05-26
1089	7233	2011-06-23
1089	4466	2011-07-13
1089	4291	2011-07-15
1089	6813	2011-08-20
1089	7240	2011-10-15
1089	4249	2011-12-01
1089	3491	2011-12-22
1089	4743	2011-12-22
1089	6944	2012-05-28
1089	6320	2012-09-06
1089	4720	2012-10-07
1089	7195	2013-08-26
1089	1054	2013-10-21
1090	2054	2006-07-19
1090	4081	2006-07-19
1090	4229	2006-12-21
1090	477	2007-11-19
1090	4673	2008-03-27
1090	1470	2008-12-30
1090	2913	2009-01-01
1090	1509	2009-01-01
1090	1845	2009-01-01
1090	3989	2009-01-28
1090	1415	2009-10-29
1090	5050	2009-12-09
1090	2125	2009-12-29
1091	3548	2004-06-11
1091	1506	2004-10-25
1091	2608	2005-06-27
1091	1839	2006-01-02
1091	293	2006-01-04
1091	1925	2006-01-04
1091	1316	2006-01-10
1091	2230	2006-03-14
1091	2312	2006-04-02
1091	1016	2006-04-03
1091	4454	2006-04-15
1091	3815	2009-09-27
1091	38	2010-02-18
1091	1519	2010-09-21
1091	2107	2010-11-20
1091	1184	2011-02-14
1091	2060	2011-04-08
1091	3845	2011-04-23
1091	5569	2011-04-28
1091	6641	2011-09-01
1091	2239	2011-11-16
1091	295	2011-12-24
1092	1364	2004-03-16
1092	3912	2005-03-03
1092	4970	2008-02-29
1092	2733	2008-03-03
1092	3020	2008-03-09
1092	2994	2008-03-10
1092	3614	2008-03-10
1092	1002	2008-03-16
1092	996	2008-03-23
1092	1768	2008-04-03
1092	3958	2008-04-15
1092	979	2008-08-17
1092	2060	2008-08-31
1092	4778	2008-09-14
1092	782	2008-10-02
1092	1309	2008-10-19
1092	2650	2008-10-30
1092	1330	2008-11-15
1092	3376	2008-11-18
1092	217	2008-11-18
1092	963	2008-11-23
1092	1054	2008-11-23
1092	1249	2008-11-30
1092	277	2008-12-14
1092	3826	2009-01-07
1092	6006	2009-07-22
1092	1731	2009-07-23
1092	2057	2009-10-11
1092	1244	2009-12-09
1092	1703	2011-05-18
1092	125	2011-05-23
1092	3690	2011-12-03
1092	4511	2012-03-12
1093	2480	2006-11-05
1093	5684	2006-12-17
1093	38	2006-12-17
1093	6918	2011-11-11
1093	1353	2012-05-11
1093	1938	2013-08-23
1093	2325	2013-09-04
1093	806	2013-10-08
1093	4567	2013-12-03
1093	331	2014-01-28
1093	1716	2014-03-02
1093	7213	2015-01-09
1093	1847	2016-06-25
1094	563	2004-02-02
1094	805	2004-03-02
1094	950	2004-06-01
1094	482	2004-06-03
1094	3188	2004-10-26
1094	881	2004-11-04
1094	3801	2004-12-31
1094	1382	2005-11-06
1094	2525	2006-10-06
1094	5124	2006-12-10
1094	3558	2007-01-15
1094	2134	2007-07-28
1094	2557	2007-10-08
1094	2773	2017-12-19
1095	691	2003-12-05
1095	737	2004-02-14
1095	1535	2004-02-19
1095	1957	2004-04-14
1095	1315	2005-10-17
1095	2966	2005-10-19
1095	3364	2007-10-31
1095	5193	2008-10-08
1095	5053	2008-10-08
1095	39	2008-10-23
1095	1133	2009-10-08
1095	1726	2009-12-08
1095	2836	2009-12-28
1095	5342	2009-12-30
1095	6045	2011-06-17
1096	2961	2004-11-01
1096	3289	2004-12-09
1096	2676	2005-05-19
1096	3890	2005-05-26
1096	4403	2005-06-21
1096	3247	2005-06-23
1096	3599	2005-07-19
1096	4219	2005-08-06
1096	3552	2005-08-22
1096	2703	2005-08-22
1096	2678	2005-08-22
1096	2901	2005-09-20
1096	530	2005-09-30
1096	325	2005-10-24
1096	4533	2006-03-23
1096	2706	2006-03-25
1096	2373	2006-04-10
1096	4168	2006-04-19
1096	974	2006-06-20
1096	1868	2006-07-21
1096	3182	2006-07-27
1096	1884	2006-08-04
1096	2069	2006-08-16
1096	3977	2006-08-16
1096	4896	2006-09-02
1096	3449	2006-09-04
1096	4981	2006-09-21
1096	1279	2006-10-05
1096	136	2006-11-28
1096	4323	2006-12-25
1096	5721	2006-12-30
1096	4316	2006-12-30
1096	4248	2007-01-28
1096	5827	2007-01-28
1096	5200	2007-02-10
1096	3814	2007-02-10
1096	3084	2007-02-10
1096	3620	2007-02-13
1096	2339	2007-02-28
1096	1753	2007-02-28
1096	3176	2007-02-28
1096	1813	2007-03-01
1096	4093	2007-03-08
1096	1979	2007-03-19
1096	4055	2007-06-29
1096	1831	2007-06-29
1096	780	2007-06-29
1096	5513	2007-06-29
1096	4441	2007-06-29
1096	3706	2007-07-19
1096	979	2007-07-19
1096	3554	2007-07-19
1096	2500	2007-07-19
1096	1414	2007-07-19
1096	3185	2007-07-26
1096	6256	2007-07-30
1096	5093	2007-07-30
1096	3341	2007-08-01
1096	3454	2007-08-01
1096	294	2007-08-10
1096	248	2007-12-21
1096	577	2008-01-20
1096	3238	2008-05-04
1096	5285	2008-05-04
1096	5569	2008-05-21
1096	2129	2008-05-21
1096	5160	2008-05-27
1096	6457	2008-05-27
1096	5937	2008-06-19
1096	3798	2009-02-05
1096	6461	2009-08-09
1096	4257	2009-08-29
1096	3606	2009-10-15
1096	3671	2009-12-05
1096	4492	2010-03-14
1097	2657	2007-03-17
1097	2458	2007-03-30
1097	600	2007-04-01
1097	3648	2007-04-12
1097	414	2007-04-28
1097	2221	2007-05-09
1097	1201	2007-06-03
1097	1407	2007-06-14
1097	3379	2007-06-14
1097	335	2007-07-31
1097	1629	2007-11-07
1097	3060	2007-12-18
1097	1414	2008-06-02
1097	5873	2008-06-09
1097	1092	2008-06-17
1097	5607	2008-09-23
1097	1031	2008-10-01
1097	4229	2008-12-27
1097	2765	2009-01-06
1097	1539	2009-01-12
1097	4066	2009-06-07
1097	2687	2009-11-07
1097	3763	2010-05-08
1097	1164	2010-11-07
1097	420	2010-11-19
1097	3382	2010-11-24
1097	1184	2011-12-11
1097	4264	2011-12-20
1097	217	2012-07-18
1097	6154	2012-12-26
1097	3690	2013-12-25
1097	2853	2014-01-12
1097	2188	2014-01-25
1097	6993	2014-03-06
1097	2690	2014-11-30
1098	958	2003-12-23
1098	1677	2003-12-24
1098	2742	2003-12-25
1098	2097	2004-02-03
1098	3131	2004-02-05
1098	3211	2004-03-06
1098	1463	2004-05-25
1098	258	2004-05-25
1098	260	2004-08-07
1098	2634	2004-08-08
1098	229	2004-08-20
1098	2639	2004-10-15
1098	2693	2004-11-23
1099	3048	2004-01-24
1099	3158	2004-02-07
1099	3294	2004-03-14
1099	2937	2004-04-12
1099	1175	2004-04-12
1099	1572	2004-05-05
1099	3460	2004-06-01
1099	172	2004-07-19
1099	3386	2005-02-21
1099	3378	2005-02-21
1099	1837	2005-03-13
1099	2054	2005-03-18
1099	5039	2006-03-18
1099	2070	2006-04-19
1099	2701	2008-04-09
1099	4236	2008-06-05
1099	1804	2009-11-08
1100	3150	2004-03-10
1100	1572	2004-06-06
1100	2039	2004-06-29
1100	2373	2004-08-18
1100	2993	2004-08-18
1100	3159	2005-04-11
1100	5187	2006-06-21
1100	5368	2006-09-16
1100	3426	2006-10-18
1100	2903	2006-10-18
1100	4299	2006-11-12
1100	1260	2007-01-31
1100	176	2007-03-13
1100	4370	2007-03-13
1100	1644	2007-03-13
1100	5180	2007-04-28
1100	5767	2007-04-28
1100	2351	2007-07-11
1100	1292	2007-07-11
1100	1164	2007-07-21
1100	327	2007-08-23
1100	4751	2007-09-23
1100	3647	2007-10-14
1100	78	2007-10-14
1100	983	2007-10-14
1100	448	2007-10-14
1100	1123	2008-07-31
1100	30	2008-07-31
1100	1715	2008-09-20
1100	3614	2009-01-23
1100	5454	2009-09-05
1100	2714	2009-10-16
1100	1716	2009-11-09
1100	2212	2010-01-16
1100	93	2010-02-02
1100	1887	2010-02-10
1101	952	2003-12-10
1101	3443	2004-05-02
1101	983	2004-05-10
1101	3527	2004-07-17
1101	3290	2004-08-27
1101	27	2004-09-30
1101	2990	2004-11-25
1101	2614	2004-12-17
1101	3817	2005-03-14
1101	3241	2005-05-12
1101	3083	2005-11-28
1101	5114	2006-05-02
1101	3191	2006-12-12
1101	3636	2007-01-01
1101	4378	2007-07-26
1101	2660	2007-09-29
1101	2001	2008-03-25
1101	2648	2008-04-29
1101	1412	2009-01-21
1101	3015	2009-02-13
1101	6507	2010-11-27
1101	6849	2011-06-15
1101	6217	2011-08-14
1102	1010	2003-12-04
1102	2937	2003-12-05
1102	4066	2005-02-21
1102	937	2005-02-24
1102	3103	2005-02-24
1102	3909	2005-03-03
1102	366	2005-03-03
1102	475	2005-03-07
1102	3212	2005-04-03
1102	3706	2005-06-16
1102	2082	2005-07-06
1102	2214	2005-07-11
1102	4643	2005-11-15
1102	2954	2006-01-01
1102	1082	2006-02-05
1102	1371	2006-09-11
1102	3463	2007-06-21
1102	3313	2007-06-27
1102	3647	2007-09-27
1102	1097	2008-05-18
1102	380	2008-10-06
1102	5833	2008-10-14
1102	5462	2008-10-14
1102	4555	2008-10-19
1102	2609	2008-10-19
1102	5664	2008-10-19
1102	3046	2008-12-28
1102	1746	2008-12-28
1102	3484	2009-01-05
1102	6663	2009-02-11
1102	3371	2009-03-17
1102	6734	2009-04-22
1102	4440	2009-05-11
1102	6911	2009-06-10
1102	6988	2009-10-01
1102	1923	2009-10-11
1102	3432	2009-10-11
1102	2911	2009-11-18
1102	2906	2009-12-25
1103	1411	2003-12-04
1103	1716	2003-12-07
1103	2199	2003-12-15
1103	2647	2003-12-20
1103	1533	2003-12-24
1103	2997	2004-01-05
1103	1483	2004-01-06
1103	2734	2004-01-18
1103	1434	2004-02-19
1103	787	2004-03-11
1103	2150	2004-03-19
1103	1055	2004-08-18
1103	482	2005-02-10
1103	1054	2005-02-16
1103	2380	2006-02-27
1103	3753	2006-02-27
1103	830	2006-03-07
1103	689	2006-03-14
1103	4405	2006-09-06
1103	4262	2006-10-26
1103	1084	2006-11-06
1103	1222	2006-11-06
1103	1738	2006-11-06
1103	1382	2006-11-12
1103	4061	2006-11-12
1103	5486	2006-11-26
1103	3	2006-11-26
1103	3770	2006-11-26
1103	963	2007-01-01
1103	302	2007-01-01
1103	5042	2007-04-12
1103	3210	2007-04-13
1103	2871	2007-08-17
1103	2138	2007-09-18
1103	2230	2007-10-09
1103	1891	2007-10-23
1103	1399	2009-03-26
1103	2446	2009-04-02
1103	156	2009-05-20
1103	6436	2009-08-10
1103	1414	2009-08-16
1103	1898	2009-12-25
1103	6988	2010-01-24
1103	4483	2010-01-24
1103	3376	2012-09-10
1104	1350	2003-12-04
1104	2022	2004-01-01
1104	546	2004-01-21
1104	2425	2004-01-23
1104	2817	2004-01-23
1104	1143	2004-01-26
1104	2206	2004-02-06
1104	2748	2004-02-19
1104	2161	2004-02-21
1104	3048	2004-03-02
1104	1071	2004-03-02
1104	2438	2004-03-04
1104	1775	2004-03-25
1104	1031	2004-04-02
1104	1036	2004-08-28
1104	3766	2004-09-14
1104	2737	2004-09-15
1104	282	2004-10-27
1104	241	2004-11-06
1104	1930	2004-11-19
1104	2346	2004-11-28
1104	1990	2004-11-30
1104	3803	2004-12-02
1104	710	2004-12-07
1104	3076	2004-12-21
1104	3425	2004-12-31
1104	2765	2005-01-11
1104	4005	2005-01-17
1104	4066	2005-01-22
1104	565	2005-02-02
1104	1764	2005-02-06
1104	782	2005-02-06
1104	2976	2005-02-25
1104	1316	2005-03-26
1104	950	2005-03-28
1104	3313	2005-05-02
1104	3400	2005-05-02
1104	529	2005-06-28
1104	3817	2005-11-29
1104	842	2005-12-18
1104	3413	2006-01-21
1104	2921	2006-07-31
1104	4553	2006-09-12
1104	3513	2006-09-30
1104	5151	2006-11-23
1104	4077	2006-11-27
1104	2217	2006-12-22
1104	234	2007-01-26
1104	442	2007-11-24
1104	3012	2007-12-02
1104	1002	2007-12-24
1104	2953	2008-02-01
1104	2000	2008-09-13
1104	6490	2008-12-07
